gesture,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62
வா போலம்,0.9999999530070924,0.0430966379592633,0.9999997958570704,0.8545731035022319,0.3413760053218457,0.9301035060651948,0.660591135904927,0.5056607374411233,0.8208077148510272,0.5186036288559555,0.6205146637550898,0.6699092835841122,0.4109745339212944,0.7583159312382067,0.5072282505972745,0.3869443728084679,0.2115196624682793,0.8856884537239549,0.2226854497627644,0.4721430610438455,0.587404378286856,0.1017783753957238,0.6390404160742581,0.3564312689198258,0.0,0.7752014167259301,0.1948651167287726,0.4194335405315922,0.0924405530678561,0.7208379851476805,0.371188072499005,0.5626082442914038,0.3133813561723735,0.4126365046405726,0.8373374457832642,0.1437593156663513,0.443517340709514,0.9999999449892836,0.0834725549047296,0.5008398550241083,0.0223828795299035,0.5370695256601281,0.4970883416123526,0.5302188353937766,0.0855412443594996,0.638532735621014,0.6243952350594678,0.1497186805312394,0.7427397142225189,0.6025274698108636,0.3031868892176874,0.6140983908479669,0.0,0.3434004722134632,0.6051455687193262,0.3937105998446533,0.0,0.7126122059111404,0.4503262826002966,0.0893992186275858,0.7947889342341738,0.3935217355378242,0.2487114255918001
வா போலம்,0.9999999518143206,0.0591314788466747,0.9999998061917224,0.8221242187936801,0.3856549644255209,0.9745248213295762,0.6242107733189146,0.5776386505782487,0.8679579418880778,0.4837355438978613,0.7308163306684865,0.698519916278892,0.3599681254274554,0.8846361537216739,0.5165802545826973,0.3468877645362286,0.2579360913600396,0.9621996310859078,0.1962787952757795,0.5378433435310546,0.6546922163872999,0.088861612512634,0.7010473646742079,0.4189233509920403,0.0,0.8255329974044457,0.2570670185314619,0.385511347793618,0.1221095215756144,0.7633699141766397,0.3596677047812041,0.6067548733646386,0.3222367686786879,0.4475084327937423,0.8631597262174642,0.1380530472495759,0.5138583142606559,0.9999999444241878,0.0864906821340544,0.4745383927080119,0.0359889909699321,0.5436746685637173,0.4986788861675862,0.5507999897943142,0.1099523928844796,0.6529247833854734,0.6264241247355642,0.1757014694894676,0.749180017978841,0.5885085392479561,0.3235403976070715,0.5948717964012632,0.0,0.3139075790633775,0.6050901193002393,0.4064119003044912,0.0,0.7106991776097756,0.452389965841225,0.0851849594285927,0.779740782113656,0.380591359921189,0.2348681441560011
வா போலம்,0.9999999505269178,0.0349321946566215,0.9999998044246856,0.8005903447732223,0.3914526684788626,0.9935290651742276,0.5952636257879331,0.5954716562140998,0.8782741789105257,0.45021930400512,0.7486143975887288,0.7005052922130557,0.3208143730999513,0.9090057356983908,0.5054713315504981,0.3156223760567602,0.2476744167727534,0.9669885615120272,0.1902773880885289,0.5774058895441837,0.6597054847314885,0.0890890311068198,0.756323433918093,0.4052524406022394,0.0,0.886167732207028,0.2211286510993049,0.3590405877136251,0.1178825167758033,0.7558194394225296,0.3475196739589278,0.6236151946986672,0.3233832529552863,0.4601609742677511,0.8758228122751457,0.1378450447233488,0.5485551146474579,0.9999999441842882,0.0737370904946737,0.4527038369231303,0.0387155176817177,0.5273181939932335,0.4768436596043499,0.5580221810730084,0.1195384366227131,0.6282531686522168,0.6261462817172155,0.2051305323194235,0.71623063998995,0.5742082629828301,0.3460640057095476,0.5766712810629259,0.0,0.2884859033152611,0.5852809668509676,0.4155886525173951,0.0,0.6877143179552617,0.456847400313899,0.1057177365532644,0.7509424443826461,0.3734534393225782,0.2572077490992051
வா போலம்,0.9999999504073446,0.029652921275669,0.999999809059817,0.8052597232813904,0.3864095908201136,0.9879249873362408,0.59793319773889,0.594188963588897,0.8728671490482807,0.4516416250844247,0.7497929217960678,0.7029181825335031,0.318022664662723,0.9109557644161178,0.5173208308992684,0.3214084127824313,0.2324996777179363,0.9335643123148336,0.1968218089540479,0.5760362508412429,0.6345049543554753,0.0930325487027885,0.7607445584124212,0.388071792264239,0.0,0.8946251360419178,0.2064497076942556,0.3668891430356618,0.1070502258105875,0.7305822158883594,0.3534636496730834,0.6245047355990607,0.3090862745815067,0.4631237274034355,0.8758490079832136,0.1310865240217672,0.5502922573181348,0.9999999436922028,0.0661798467575636,0.4609768190226566,0.0343574833874563,0.5140499895451192,0.4809534423575621,0.5624504957491012,0.118449646392746,0.6310983948346675,0.6241276658268051,0.2112019538449556,0.7189290581340486,0.5680288461582339,0.3515065265930762,0.5854165120063137,0.0,0.2874778163134271,0.5883937474752942,0.4195309834454717,0.0,0.6892572058329904,0.456390518592755,0.1054763202636078,0.7521007583255684,0.3703991445222215,0.2539788554928012
வா போலம்,0.9999999432230272,0.10184212843144,0.929459518896284,0.7833713551448022,0.44181510563474,0.936475905441054,0.5448906654000332,0.6551576737117053,0.8417954229593633,0.3795116289704417,0.8135840432266126,0.6801310060964919,0.2305382089279543,0.9744785030953268,0.5068770769532948,0.2094959394518974,0.2944802683353228,0.9999998012322364,0.111236356742314,0.6410972511241084,0.6353507453830551,0.0486821500969702,0.8497396922103453,0.3316616675924666,0.0,0.9999999409347622,0.1425297246364888,0.2505219096234662,0.1579106071059025,0.7828893539892537,0.2087091196262047,0.6576444230468621,0.3658146999789275,0.3600023890902506,0.8957219352965621,0.1943214362344138,0.4853475251629047,0.997670208687944,0.1530484374335357,0.3546772263516755,0.0603346963347483,0.5318343530186402,0.3554178522392146,0.5706643492885505,0.1310789111975129,0.5306636092829923,0.6739655748559086,0.2073212338907803,0.637525247794455,0.6413787200974868,0.3518796176698596,0.50102740601616,0.0,0.2721244425334913,0.5081253668867314,0.4251649572583114,0.0,0.6250686208895049,0.488861614770391,0.0995398035616665,0.6956016881930664,0.416113238966216,0.249848066515124
வா போலம்,0.9999999455133972,0.1418521011717478,0.9594929564305218,0.8545345726274304,0.4285678223161463,0.8687802187730942,0.63352664252962,0.6345516229685545,0.7514895225347765,0.483115416437577,0.8073529171905877,0.5755902249498573,0.3657739205634419,0.9631657180423788,0.3972265981649482,0.3700223399419491,0.4100627749760219,0.9999998303126691,0.218859281807614,0.5921736380158018,0.575863623150155,0.167285552299142,0.8039625920378121,0.2467276843476538,0.1670401919933313,0.9999999442760544,0.0797999091970936,0.3624798244921811,0.2570653639020905,0.8075011649475153,0.0831417442345618,0.3269748151530285,0.4070335970533615,0.0092118099194791,0.5574317314784192,0.1406653020636035,0.0,0.7492680033644811,0.0466254238989571,0.43276589033447,0.1073583036609752,0.5734593309306814,0.2456059908819339,0.3623554280601185,0.0911679011856577,0.3780570374479131,0.5797610456624386,0.0163899850573852,0.5057939509642633,0.665774998082383,0.1098183994552155,0.5636855053689467,0.0,0.3399484425401712,0.4846895546272055,0.2994916753118334,0.0,0.5939478005589521,0.4057793237555692,0.0486383300011722,0.6911471801570711,0.3803672466124033,0.1843148892741873
வா போலம்,0.9999999447257264,0.1468665296668639,0.9999998366455964,0.8660479581286399,0.4252639280306979,0.8986701915544947,0.6327989301216077,0.6349429207254422,0.7805607951831468,0.4842342241641643,0.819275918661609,0.617176181168223,0.3737340484922268,0.9999999437255288,0.4617316176777112,0.3419167452465506,0.3629093160154684,0.992696738982446,0.1198731577239169,0.4868747417891118,0.5721195063767759,0.0720961365021079,0.720959876834047,0.2781245862181376,0.0991071075217238,0.937317121295736,0.1447535354030399,0.3503449997625785,0.2110886035963307,0.8140475694872172,0.0432451294621646,0.3252226432115096,0.419470100640245,0.0,0.6047081505021125,0.1913865180256585,0.0254152298442433,0.8160065605514931,0.1272309170909201,0.431297853957874,0.0776582401853372,0.5912264957091815,0.2523735420460594,0.3667916578073568,0.1050335355744316,0.3941212192990078,0.5871100682279473,0.0340297616298853,0.5169178433839589,0.6635341232110509,0.1282283183708066,0.5693677653925743,0.0,0.3709470456349543,0.5181587557690194,0.3333814476303524,0.0,0.6321640600390346,0.4257162445805585,0.0188468069546049,0.7128650418014669,0.3819461909041141,0.1343976621385684
வா போலம்,0.999999953472916,0.1020198891327488,0.9999998327485042,0.8946038897636385,0.3706449175172535,0.8947467465207749,0.703489079427294,0.5872021211083966,0.7754473906008813,0.5758741717079873,0.785434213647493,0.6103827781902086,0.5011336732917444,0.9999999427936016,0.4381258994989451,0.4390364705711448,0.328878169467614,0.9530467861445192,0.2405924284805466,0.4808233562684145,0.6688465269273657,0.1207888786068257,0.6541793228123562,0.454687280396727,0.0387563097226326,0.8051910858834621,0.3132450363435095,0.4436142418622688,0.1955267833623303,0.7730187479904164,0.1767691672080627,0.349479129536591,0.4254417610059458,0.0601580214185347,0.5871254013497916,0.1972427835254011,0.0,0.7847232772177529,0.1016541069828004,0.5043056941330769,0.0727605075959598,0.5669104228190442,0.3266909690000952,0.3869030277841281,0.1086601093644197,0.4085952759819352,0.6417897637510526,0.0110966429646851,0.4980381936072757,0.7672628830893613,0.0643574014320935,0.611250190992169,0.0,0.3613557023669685,0.548005009580129,0.3215366000341693,0.0021406485288389,0.6352567979287282,0.4444493252952992,0.0,0.7172818790910542,0.4398318187573907,0.0832996829391406
வா போலம்,0.9999999543276612,0.0,0.999999830329622,0.8660154205681113,0.38135021046507,0.9330123062642756,0.6881840188996939,0.6366962368676056,0.8223427171135324,0.551243765804835,0.8229358870611388,0.6609272429548829,0.4389875463281936,0.9848594667620724,0.4979271815652648,0.4029377067722851,0.3953745084495533,0.9281995565067376,0.2310097130380921,0.6472816454847997,0.6214690788643419,0.1098983136030261,0.8480496057826651,0.3907292288494342,0.0196714929669587,0.9999999446783108,0.2451677333163469,0.4126165136106522,0.2553298689973196,0.7372480488868124,0.2039834266765176,0.5886823639391388,0.4067246176519021,0.0832577748166884,0.8330524011841068,0.1707549771610632,0.0,0.9982529664572064,0.0534815216875676,0.4793492107564907,0.1201883425422004,0.526566748141277,0.4240883524915718,0.5608683800887669,0.110593408743674,0.5074883666223472,0.7924138891222771,0.0251214886940186,0.5903030897956356,0.9078277184231636,0.0667395356139877,0.5979807460161022,0.0462378773265663,0.310779021457871,0.6244334472393395,0.3832017172056327,0.0,0.7002916470974556,0.4385693528366214,0.0092504915456577,0.7650103988928344,0.3906677573872573,0.0915526366655329
வா போலம்,0.9999999503800852,0.0,0.9580764278582338,0.8496342016204375,0.3374897967139114,0.9033382216970784,0.6519952751555189,0.5478554122587618,0.8026197755002941,0.5061438246544425,0.7164795435265566,0.6398105672520936,0.3820276104374694,0.8815714381067852,0.4841911373730196,0.3406218226494958,0.3090602753017762,0.9999997998704924,0.2048391486357784,0.5726915472427163,0.6836432424923394,0.1242842046130728,0.751057459741422,0.441617866445174,0.0528096147119421,0.9042163983757407,0.2841375674444479,0.3364327100256282,0.2092692984768424,0.8009853177133303,0.1685442024671742,0.5791487555326543,0.4416110820265013,0.079502046469686,0.8203446400626874,0.1957773732053908,0.0,0.9999999510299568,0.0625106644474937,0.3897349092528944,0.1220837788024751,0.5726579066284789,0.3978357137408736,0.5785696572730888,0.0974745015704303,0.5404336812273456,0.7383243032518637,0.0407637695475726,0.6436636317517723,0.8011700370301751,0.1132300092418531,0.4999031884697545,0.0859674868935372,0.3354569232440579,0.5764120187356949,0.4047019722331349,0.0,0.6825757381582053,0.4205766784039952,0.0239094842673794,0.7443681069376502,0.3520977254419722,0.1133197723196764
வா போலம்,0.9999999476124908,0.0,0.9418032738459816,0.8460736126254254,0.3448499702905769,0.9163309493605036,0.6395691872524517,0.5560619992895579,0.7978727879322108,0.4839960252572633,0.7165366104015701,0.6143931466865855,0.3622956967093024,0.8734744143431754,0.4359247244879588,0.3025331127290823,0.2900975253413992,0.9999997789091032,0.1711660282999166,0.6179760323031409,0.6752613805075469,0.078749650053302,0.8299889003067281,0.4111251687134094,0.0,0.9999999508833888,0.2129861061959239,0.3000617793282878,0.1960732295958758,0.7951669030204778,0.2744602391344112,0.6095145995374189,0.318723233724273,0.3759866245789761,0.7716488547061348,0.0878505267368377,0.4393637034459099,0.8500048985390191,0.0,0.3517084163647023,0.1365833776744669,0.5636930301218848,0.3968010004077533,0.6103230502452311,0.0901773575569657,0.5610338994936275,0.713227715190617,0.1245862197348197,0.6613023701482372,0.7240907866967109,0.2373627702906763,0.4541849903920732,0.1277786863699401,0.3183743038184476,0.5470038639010069,0.4462464933488383,0.0046291998954125,0.6649405963304795,0.4296917707705264,0.0676982494873074,0.724923163175171,0.3397452986386607,0.1764881121730893
அதலம் என்னக்கு தெரியாது நீ வா,0.0,0.9999999573769268,0.9999998238004508,0.0066576350302381,0.6140520697480942,0.8095703401227903,0.1991740523552264,0.354735151436822,0.6815337228257422,0.4154769701951074,0.2855168015240734,0.5616588620696357,0.5611091978306855,0.3072969192208571,0.4491115297114382,0.3878752171317212,0.3537365948833527,0.5730740542158592,0.6626898136063994,0.1643782108172381,0.2823440776864697,0.8518848014288408,0.0646719388193479,0.0972692587502471,0.9999999536634456,0.0,0.0,0.5005382660467955,0.5552427922456619,0.5231023821230697,0.7255083583365497,0.2974717883544027,0.2795339216773032,0.8638031156915554,0.134074604411919,0.1653697912779073,0.970991992524871,0.0240378895046154,0.1096021888260736,0.5704609027164528,0.7639620713192299,0.4746795384240083,0.7072228200798457,0.5199436084865339,0.1847359881103018,0.631885529710086,0.5171744273561901,0.2395071837551854,0.541198849182872,0.580366632644007,0.3701417611387934,0.6038340054888005,0.9519760052438968,0.410728797381341,0.6837165116679245,0.767096835169442,0.2349786526604362,0.6122549588841651,0.7513025946472085,0.3621729353427352,0.5384800605563069,0.8058016036122634,0.5288820010795099
அதலம் என்னக்கு தெரியாது நீ வா,0.0,0.9999999569996808,0.9999997551687452,0.0067435652661386,0.6062544063516192,0.8288834997388909,0.1893002202688045,0.3296934051952457,0.7269548719859178,0.3994809787191678,0.2406451630134953,0.6334590835155472,0.5376526604959379,0.2597047956976052,0.5395757575649908,0.3973299582334083,0.3629975272248018,0.5801586113488044,0.6715468286313968,0.1742199184936287,0.2929608233246461,0.8613978588909454,0.0729117323899308,0.1163086715657328,0.999999955752654,0.0,0.0,0.5101374794931423,0.583675492612355,0.5214564422228603,0.6878060749466337,0.3580083549125421,0.1506402603170191,0.631873740152752,0.3499820053733083,0.0868527220421008,0.5441051944837495,0.4107483607797268,0.1436807292683975,0.5738486702491962,0.789999784055416,0.475554912423912,0.6859116683564902,0.5638664332437158,0.1709527331664578,0.6208992104257506,0.5574476090688348,0.3257760998593892,0.5432050678385929,0.6152367618871917,0.5244030130874471,0.603650958860195,0.9600460828052434,0.418891350967626,0.6806897206348083,0.7693728654014373,0.2963498837362139,0.6148312016792628,0.7542151724728933,0.5166068881256679,0.5484380924190784,0.8077971300017328,0.7480198917285114
அதலம் என்னக்கு தெரியாது நீ வா,0.0,0.9999999486031708,0.0,0.0073309390164885,0.5086060828870265,0.2815312526847051,0.157850713403661,0.148581703757501,0.5447829126578149,0.3067472203083796,0.0,0.7927091233340844,0.3954445309168522,0.1109289639152161,0.9999997020099656,0.4530020297370817,0.2193089511823887,0.1038019059850416,0.7110194107637899,0.1011751188942369,0.1984840516889983,0.8809318539140312,0.0526701197804397,0.181243680954319,0.9999999601668726,0.0394880765526303,0.1481942877547757,0.5350609669640399,0.4840846855171574,0.1184946888284319,0.5642888037579579,0.3106409243293794,0.4601453277792559,0.4734703476634176,0.2770750329905768,0.7813929922308712,0.3978973576480548,0.3361885907661249,0.9509756040124584,0.539582468490419,0.724269021741227,0.1659290412502328,0.5396221182885133,0.5224193581782087,0.4682631515464935,0.4763654951961138,0.507476574215512,0.6800810485411797,0.4097096735449468,0.5734555656994885,0.761045425567179,0.5150527766347489,0.9164781894040852,0.242074907012695,0.5117589943056449,0.7446305063770315,0.5447497206862257,0.4568796375363267,0.7337254019072996,0.7893113311387583,0.3966458960567114,0.7916942867370614,0.9607542474684792
அதலம் என்னக்கு தெரியாது நீ வா,0.0,0.9999999405541922,0.6063448634114881,0.1000278815926356,0.4632727168695331,0.8648417967689801,0.3140458829630919,0.1938058267217043,0.9065144767731712,0.5075110188478351,0.1560323412734949,0.8409659198945032,0.6399876117743079,0.2577754176123307,0.7695284824422993,0.4913729918359778,0.127584148505585,0.7313386005088607,0.7482239362772716,0.0,0.6320369259862747,0.891179332672418,0.0002848769996375,0.5594387485151668,0.9999999571175576,0.0296773448969429,0.497297071750051,0.5563527174701353,0.4244194271223244,0.4619333802769055,0.703417127806848,0.2895744583722459,0.341601820916543,0.6174325093695067,0.2823579287060543,0.395507745301579,0.5233689090545197,0.3283988706624018,0.4876608873449534,0.5756174904105309,0.7216800724530748,0.227444693320469,0.6725087855025487,0.5504245279302916,0.1943154284772274,0.5880945690095333,0.5483736969926024,0.4811032588236539,0.500317688457346,0.6060244396580593,0.7043390622308976,0.5631156186818735,0.976258418961264,0.0,0.6372028576754422,0.8022088475968866,0.2149694918537542,0.5718954537710006,0.782575720047239,0.6502021650692149,0.4986417240125307,0.8282839511793829,0.9999996491093426
அதலம் என்னக்கு தெரியாது நீ வா,0.0,0.9999999470445692,0.8431388685592379,0.1202515400319192,0.5183350463706203,0.9999997219780428,0.3696217070679978,0.1924774291166057,0.9119496335982268,0.637347506219275,0.0295823149489654,0.7476013370247285,0.8519809599219522,0.0,0.6275299699211724,0.4973006490434176,0.2110916057185277,0.6426206764940109,0.9010446512986884,0.1207279580999384,0.396306014980901,0.98710015188575,0.1062412344058731,0.349542456315776,0.9999999409439936,0.1398132258550725,0.3848145258637094,0.5496330238374826,0.4465631649875357,0.4073122210061514,0.9842471819204852,0.2780684577856865,0.1844021892326384,0.9760561133095396,0.2297023102918499,0.246076072192296,0.8828134516181253,0.2590100193424607,0.3619007850099607,0.5835641823571259,0.6860569115700309,0.2007121753998619,0.9530264328681508,0.4935537578778897,0.0961383556856059,0.8893476504417172,0.4577696107521167,0.3853367321062806,0.7657846588430823,0.4980864912150423,0.6361823380401644,0.606140485214892,0.917662682632028,0.0,0.8957171126898934,0.744538498750675,0.0820726549349384,0.8597302669898494,0.6715261562405397,0.4078864200162297,0.7676175292451963,0.6719879360443247,0.6747237376660435
அதலம் என்னக்கு தெரியாது நீ வா,0.0,0.9987541235636156,0.9087384861847652,0.0948853519726064,0.5168571636919065,0.9999997999585608,0.3623995707045482,0.1799461222778009,0.8863894771300772,0.6424883516663888,0.0532187220095652,0.7288183183531549,0.8683219150445787,0.0704494847096675,0.591954354163258,0.4708363185935632,0.1774402544316015,0.5485389112490433,0.8780734527374235,0.0103492465048349,0.3065214113594394,0.9692158345925012,0.0,0.2473281817719152,0.9869366705220144,0.0339329754751384,0.2636855201543448,0.5224296309740304,0.4541974646464778,0.3401061981610334,0.9999999359446952,0.2507284106969349,0.063850844554203,0.9728184934417898,0.2259926959192068,0.0977557746170005,0.8581820873930939,0.2738234769871822,0.2055128217331502,0.5622390876185449,0.7372385852404147,0.1667403876219281,0.9733579759506968,0.5305971774520608,0.0,0.8885213924799825,0.502172507512485,0.2300348565736764,0.7527577365283358,0.548496183292132,0.4549789434540106,0.5864138600877337,0.9999999410399184,0.0032827352884724,0.9184216282921062,0.7762163307782686,0.0335175686401401,0.8438871372048551,0.7103946450634369,0.3250706058103395,0.7202410296379823,0.7396047598717114,0.5686345332802194
அதலம் என்னக்கு தெரியாது நீ வா,0.8432606546425613,0.999999964343588,0.9999998661584036,0.9355520555000948,0.7897960398436665,0.8319273180018727,0.9442553169060008,0.5234898314908109,0.6700521941068293,0.9652040528699636,0.3391670238419499,0.4680730360741301,0.9999999457026266,0.1984677666524557,0.2698578253147132,0.5450367291625977,0.3799032646042466,0.7926406119475822,0.3178357146616937,0.1943502341309414,0.5161678763495039,0.1432966811479833,0.0815546238968225,0.2969284494180408,0.0,0.0,0.136344035772322,0.4511698606372094,0.4637412976788925,0.6952332284768414,0.5087071179080028,0.2805524373185905,0.2939340644630565,0.7645120295235684,0.2552108247674093,0.0859303121965884,0.9681250437155312,0.2934100032567847,0.0,0.3969398556461628,0.578821167205942,0.5800113087510013,0.5062730397794212,0.4014031007217976,0.2053367971436302,0.7484746554317359,0.4284880868289809,0.1808033927553067,0.9173689643503582,0.4985154686659213,0.2378018115271081,0.3906095048689978,0.7101842477598627,0.4458903255896245,0.498350877637354,0.5583902445712524,0.1780215106090033,0.6792862839915494,0.5500699554887313,0.1850562410822072,0.814639119280591,0.5845074808933259,0.2462821793618548
அதலம் என்னக்கு தெரியாது நீ வா,0.574320069155259,0.999999969112788,0.9999997756704352,0.8268651414931556,0.7835741070541181,0.8068679113835708,0.9526561517117011,0.5550705929284727,0.6394538750464227,0.9999999107822763,0.3898613912675961,0.3773435653252146,0.8932465913692728,0.264337152805525,0.1310306063860402,0.52347853323347,0.3703544818265562,0.99478885610067,0.2875191183965245,0.1505995009421144,0.5885879315032381,0.2313940914971249,0.0516636603706392,0.3337824121194714,0.2127900665254355,0.0,0.2171142302771735,0.3293368952323012,0.4257291808926828,0.8499349299117428,0.3690950917191989,0.2266923173658188,0.247241622508844,0.6615959164695312,0.2747318352465651,0.0138081513265694,0.868141035453769,0.3578464910295444,0.0177933193487816,0.148811460389677,0.5000173361821932,0.6499439918739901,0.3118663573542434,0.3518286526389332,0.0476217007141053,0.5935880202993149,0.4518170050904581,0.075791816953404,0.7659820213400524,0.564301565802643,0.2902168715267849,0.0,0.6001618072403794,0.4210576085197732,0.172544228628798,0.4709111575549244,0.0,0.4617339309824625,0.5091326008673464,0.0519012832925331,0.6763495950647535,0.579808212101185,0.2346385401293733
அதலம் என்னக்கு தெரியாது நீ வா,0.5624985783674645,0.9999999698139408,0.7865894354974917,0.8143543821368986,0.7814279708017711,0.7148035026206682,0.9373126187423496,0.5592872004021598,0.648070717949508,0.9999999112724888,0.3843125073472541,0.4801248754054261,0.9043174837188408,0.2485965485908741,0.3251410690138289,0.5060515361312036,0.4007808534572877,0.9999998021790576,0.3318282643664491,0.1789286794431293,0.6827845736348538,0.2880256684437035,0.0679041745913851,0.444958261938475,0.2662737726356441,0.0,0.3203041604489196,0.3261197799669306,0.4435366598542258,0.8233852555685651,0.3713349534171093,0.2439045183291298,0.3335045691978356,0.6424482981057452,0.2713106494555309,0.0826858962499479,0.8475256266013044,0.3456221495958886,0.0399364972990229,0.1498934616334179,0.5069024583691388,0.5960745864878603,0.3204623302852696,0.3558142440140584,0.0987990989271389,0.5815358502712505,0.4364914175442663,0.0697059432330639,0.7520922907793752,0.5386558874165563,0.2081805520031029,0.0,0.5973922688506088,0.3484483210939411,0.1935093709716693,0.472842777159169,0.0,0.4647668292418198,0.5029034912475218,0.0109750328612212,0.6654414217149599,0.5689280109518587,0.1311350136306098
அதலம் என்னக்கு தெரியாது நீ வா,0.284673638759138,0.9999999709974446,0.9999998145925804,0.5852562501680454,0.8383689456141276,0.8256342892231913,0.790053197108748,0.6585811748240955,0.6671502736655435,0.9150205545677548,0.5116175401171774,0.436666832987186,0.9999999291259124,0.380686613087403,0.2143411391445687,0.6243856187242895,0.3991470888018298,0.964299408715701,0.7772086222231928,0.2073244583490533,0.5877421792888743,0.8749586442325606,0.0943347094558079,0.3719714020737135,0.9410392094748022,0.0,0.2582603859648387,0.3987533861303181,0.4044404148617574,0.8139609146664268,0.634645479283908,0.2414368984266026,0.2036483981562632,0.7439795078126311,0.3755168017143623,0.0354992425381429,0.7681442738875509,0.5070243322964264,0.1141659087983412,0.1906343515113992,0.4459607973845991,0.6186361341011046,0.4957161865745339,0.3957622332012873,0.0,0.6106893997950817,0.543400142276578,0.0258032456132582,0.6378756857222958,0.6612023829378324,0.2592350968111414,0.0,0.5277253592449193,0.4038616865314878,0.2709998092814745,0.5042167717229777,0.0176975082210601,0.4736733490865522,0.5873055078331973,0.0761551557873199,0.5935179577879433,0.6659775350664189,0.265255966934657
அதலம் என்னக்கு தெரியாது நீ வா,0.1706216500762336,0.9999999700233484,0.9999998564664082,0.4400345696706104,0.8829347638514718,0.8082255566336185,0.6470190495820904,0.7250934743058532,0.6295863984724226,0.7925982913205617,0.5916702358264372,0.4088134105807456,0.8763874616735885,0.46833381333,0.1996613650633808,0.5473836699105394,0.4043113386774624,0.7806118226096462,0.7366626239900421,0.2115487805371721,0.4118176466749634,0.888829691529022,0.0953233457722058,0.1935311407064567,0.999999940383842,0.0,0.0791210503940827,0.3455832451571606,0.3939751820565382,0.6753262071456627,0.5966419657623104,0.273945582818269,0.1442267525706734,0.7085404839328153,0.4307239361724602,0.0,0.7352409086779875,0.5715475261691962,0.0476113539193336,0.1619556183265745,0.4314370271692642,0.5369101129086494,0.4460112106831326,0.4397946287530779,0.0274526810896342,0.5334001528354017,0.612569108673384,0.0667469235466346,0.5490061523186476,0.7388726936951091,0.2585607009911159,0.0,0.514680171915684,0.3776469942648446,0.2521764425531796,0.5282574888177466,0.0588313750115519,0.4154491285638657,0.626651717817732,0.1037927344336099,0.507903442316569,0.7073959172669083,0.2492821377318594
அதலம் என்னக்கு தெரியாது நீ வா,0.1548980883684888,0.9999999694153509,0.999999851976606,0.4156867201107035,0.8844430011355546,0.8235003689084442,0.620582431728545,0.7197169701608949,0.6575251295320887,0.7636622913125112,0.5834005533352515,0.4480396141188757,0.8597989075479362,0.4658386637804965,0.2507679172910839,0.5360158604102816,0.4075242214165233,0.7895766226810285,0.7275735934947858,0.209898832373923,0.4257727007049434,0.8876135697533659,0.0963122397624661,0.2182246625671721,0.99999994055911,0.0,0.1150999524569842,0.3393849727265754,0.3955045378974157,0.6767328465336085,0.5855831920009478,0.259254933551066,0.1458309321127343,0.7013732778869721,0.4146206546708391,0.0,0.7273006089554545,0.5604411238886764,0.0544500842737,0.1595808095318139,0.4301696413253537,0.5346116605097401,0.4333998914749329,0.4451351809403605,0.01948356991582,0.5191593751149725,0.6219273816066241,0.0550132047056509,0.5353667913952849,0.7539402726514022,0.2532382139137373,0.0,0.5101264960645309,0.3745779841065491,0.2429886580260889,0.5257606162192642,0.0625910676119924,0.4001117209656363,0.626014518811987,0.1130510035840896,0.4893073377071746,0.7089092085035738,0.2637318738314643
அதலம் என்னக்கு தெரியாது நீ வா,0.0,0.9999999586083452,0.8536951966980001,0.1100508331352113,0.6543637364256031,0.9999998334033376,0.3160829032052686,0.3797982688558931,0.9377558441310784,0.5172186960636019,0.2812633687104463,0.7775204490974812,0.6773139196456616,0.2668810825454725,0.5967058613610126,0.376897621848965,0.1437526716622787,0.8179026394211542,0.6918235459765775,0.1007164641669197,0.5998932618506445,0.8598718830793111,0.0513355258895169,0.4283363679235939,0.9999999571408968,0.0,0.2801279936570757,0.3456770689636482,0.2433594185582247,0.5642741975277241,0.6919903614629341,0.3787524503784235,0.3269491881952576,0.6483700277318777,0.50708787279175,0.2433727741124806,0.564111474481074,0.5359484166686983,0.1679948866438574,0.3210751057081518,0.4149606153678976,0.3182927674586892,0.6297058527721424,0.529831649149967,0.1058770618489775,0.5496489805502084,0.6348467257826076,0.1473555169840266,0.4523104837700131,0.6424065204951862,0.1778841087964796,0.3101891817876032,0.608548301483041,0.0715593310083452,0.5906613214784845,0.6624061027215576,0.0,0.5620675377179194,0.7252775812599914,0.0994835491486634,0.4855250309566426,0.7468183826486068,0.173277674065118
